Customer ID,recency,frequency,monetary
15014,43,2,7.433428571428572
15016,173,1,8.501999999999999
15017,34,1,6.279
15018,39,3,16.006774193548388
15019,267,1,3.8
15021,9,9,4.056822033898305
15022,12,4,6.704
15023,3,11,12.104555160142349
15024,10,10,10.718258064516128
15025,33,1,5.23625
15026,80,3,7.688524590163935
15027,31,4,30.461428571428566
15028,8,4,13.065208333333333
15030,72,2,74.03999999999999
15031,4,4,6.019279279279279
15032,256,3,95.3673076923077
15033,5,10,5.071901960784314
15034,16,8,10.935558375634518
15035,90,1,9.36037037037037
15036,72,3,3.665748031496063
15038,59,6,5.426846153846154
15039,10,47,13.25861517976032
15041,170,1,2.6917910447761195
15042,199,1,27.186
15043,31,1,179.0
15044,19,17,16.998300220750554
15045,152,2,61.305
15046,9,15,25.309563106796116
15047,270,1,15.61909090909091
15048,65,4,3.959278350515464
15049,274,1,40.39000000000001
15050,25,3,22.84730769230769
15051,23,3,9.731538461538461
15052,319,1,7.192666666666667
15053,5,3,9.828028169014084
15054,12,2,2.6500000000000004
15057,275,2,59.58
15058,25,11,7.699239130434783
15059,41,9,5.644388185654009
15060,8,4,2.504876033057851
15061,4,48,135.32044665012407
15062,71,4,17.330877192982456
15063,213,1,74.16
15065,38,4,20.37503225806452
15066,53,1,21.275952380952383
15067,78,3,21.277560975609756
15068,46,2,5.320769230769231
15069,179,1,15.850428571428571
15070,373,1,106.2
15071,94,2,37.77192307692308
15073,10,3,19.322407407407407
15074,105,1,17.830238095238094
15075,78,1,28.63074074074074
15076,173,1,17.976530612244897
15078,7,32,22.14343181818182
15079,213,4,19.055531914893617
15081,22,5,15.296969696969697
15083,257,1,17.64
15087,282,1,20.462666666666667
15088,21,2,20.352105263157895
15089,10,6,16.69544827586207
15090,308,1,16.57913043478261
15091,68,1,16.023666666666667
15092,215,2,17.608076923076922
15093,18,6,42.565000000000005
15095,104,4,29.161702127659574
15096,43,1,19.944545454545455
15097,4,1,9.923200000000001
15098,182,3,13305.5
15099,84,1,17.84695652173913
15100,334,3,292.0
15101,9,2,39.69125
15103,31,2,20.096
15104,197,2,14.890434782608697
15105,18,7,22.76168316831683
15106,18,5,14.2252
15107,311,6,19.96875
15108,142,4,21.670833333333334
15109,246,1,17.319642857142856
15110,24,4,28.46
15111,29,3,18.660476190476192
15113,10,3,36.0933
15114,30,10,14.012994923857867
15115,18,1,16.195714285714285
15116,18,4,30.06111111111111
15117,15,5,19.64278481012658
15118,134,1,244.8
15119,246,1,19.02857142857143
15120,134,1,17.086666666666666
15121,50,2,16.34714285714286
15122,114,3,19.924146341463413
15123,7,2,20.748207547169812
15124,23,2,12.279333333333334
15125,25,15,90.77543307086614
15127,66,1,25.408125
15128,60,4,14.42156862745098
15129,50,11,41.04047619047619
15130,170,1,15.005
15132,18,5,18.806346153846157
15133,128,3,33.87655172413793
15134,15,8,19.013561643835615
15135,239,1,15.450000000000001
15136,3,4,18.92205882352941
15139,240,2,13.766153846153847
15140,52,7,29.428125
15142,46,1,19.182307692307692
15143,226,1,18.532142857142855
15144,8,17,30.324608294930872
15145,4,4,17.83179104477612
15146,165,2,14.584175824175825
15147,240,1,22.267857142857142
15148,11,1,15.0645
15149,134,1,22.643478260869568
15150,17,10,15.494081632653062
15152,10,13,17.511771217712177
15153,31,1,14.965909090909092
15154,75,1,3.487294117647059
15156,1,3,17.481636363636365
15157,4,3,15.48856
15158,45,1,57.34285714285715
15159,2,30,26.254943661971833
15160,357,1,39.54
15163,18,2,10.49896551724138
15164,69,3,8.18495145631068
15165,373,1,18.064814814814813
15167,321,1,3.975609756097561
15168,26,1,21.312
15171,331,1,257.9
15172,9,5,14.764090909090909
15174,323,1,12.340909090909092
15175,72,1,9.745217391304347
15178,260,1,13.5
15179,18,5,23.73064516129032
15180,367,1,14.583333333333334
15181,66,3,43.092499999999994
15182,154,2,21.477586206896554
15184,29,2,6.456507936507936
15185,70,1,14.791428571428572
15186,14,2,21.653157894736843
15187,2,16,52.49648351648352
15189,1,41,76.53485849056604
15192,120,3,20.47686274509804
15193,61,1,26.28
15194,3,15,24.569451612903226
15195,3,1,3861.0
15197,11,3,33.737812500000004
15198,92,2,19.363999999999997
15199,59,4,97.5923076923077
15201,87,5,17.92086956521739
15203,26,6,12.871830985915492
15204,357,1,35.175555555555555
15205,85,2,17.655135135135136
15206,10,4,46.699999999999996
15208,1,5,20.717142857142857
15210,225,1,16.559
15211,60,2,17.20019230769231
15212,241,1,20.36
15213,319,2,13.68125
15214,2,8,15.104000000000001
15215,47,3,20.998285714285714
15216,88,1,48.3
15218,11,11,34.680060240963854
15219,176,1,33.97222222222222
15220,52,6,15.204786324786324
15221,366,1,80.65
15222,319,1,117.0
15223,226,2,37.7875
15224,358,2,23.005714285714284
15225,234,1,17.8
15226,311,1,19.30125
15227,37,5,21.024137931034485
15228,66,4,27.09368
15230,239,2,18.678260869565218
15232,113,2,19.743870967741934
15234,277,1,14.071428571428571
15235,218,12,15.716853146853149
15236,299,1,21.403333333333332
15237,2,4,14.265858585858584
15238,29,3,21.4398
15239,10,2,15.930408163265307
15240,45,5,21.879102564102563
15241,67,8,15.967636363636364
15243,74,1,14.394545454545455
15244,65,2,18.57558823529412
15245,134,3,28.267865168539327
15246,238,2,15.58030303030303
15247,122,1,59.333333333333336
15249,32,13,19.109885714285713
15251,9,11,94.45936936936937
15252,36,2,16.83590909090909
15253,16,5,17.32452830188679
15254,127,1,16.686666666666667
15255,67,1,18.95425531914894
15256,149,1,16.408333333333335
15257,283,1,45.30714285714286
15258,169,2,18.328235294117647
15260,100,7,23.516493506493507
15261,135,1,13.41157894736842
15262,324,1,17.895000000000003
15263,107,1,13.042499999999999
15264,64,1,17.11913043478261
15265,151,2,18.36731707317073
15266,338,1,19.883333333333333
15267,22,5,156.12363636363636
15269,24,1,204.4
15270,16,7,58.03634146341463
15271,7,15,9.149890510948905
15272,57,2,11.45936507936508
15274,4,2,15.246170212765959
15275,38,1,15.003414634146342
15276,66,1,2.602115384615385
15277,47,1,21.325
15279,355,1,15.29
15280,172,1,7.07
15281,59,9,16.778057553956835
15286,50,1,80.18333333333334
15287,22,2,24.3345
15288,43,5,26.210454545454546
15289,29,3,16.20310344827586
15290,5,18,38.93735294117647
15291,26,15,45.32330097087379
15292,201,1,7.2376
15296,51,6,18.932268041237116
15297,10,3,16.46
15298,2,12,24.999479166666664
15299,67,7,643.8585714285715
15300,64,1,17.73
15301,51,12,20.865637860082305
15303,290,1,18.516774193548386
15304,61,8,30.19130434782609
15306,64,3,20.247413793103448
15307,96,1,17.108333333333334
15308,274,1,16.340526315789475
15311,1,91,25.543463640184953
15312,75,4,19.677659574468084
15313,110,1,52.0
15314,199,1,13.665416666666667
15315,64,2,15.41891891891892
15316,327,1,165.0
15318,4,1,9.473333333333333
15319,284,1,12.78125
15320,44,1,7.420277777777778
15321,71,3,28.92957894736842
15322,86,1,16.18285714285714
15325,104,1,3.3120408163265305
15326,334,1,10.748620689655171
15327,53,1,20.875
15329,39,3,18.41578947368421
15330,32,2,54.99692307692308
15332,366,4,47.45885714285714
15333,208,1,64.285
15334,157,3,3.5522222222222224
15335,54,1,4.8325
15339,66,2,6.675232558139536
15341,81,1,118.85411764705883
15342,130,1,16.920416666666664
15343,87,1,17.357142857142858
15344,1,3,21.69
15345,46,1,19.677
15346,333,1,14.848235294117648
15347,366,1,40.32000000000001
15348,72,1,17.56
15349,158,2,6.580694444444444
15350,373,1,23.130000000000003
15351,12,7,8.7116
15353,255,2,12.333650793650794
15355,29,2,19.789285714285715
15356,31,10,5.330443159922929
15358,5,22,15.149183303085302
15360,40,1,32.917692307692306
15361,362,1,59.84571428571429
15363,373,1,20.375
15364,96,2,31.489310344827587
15365,26,7,20.301052631578948
15366,75,2,13.69340909090909
15367,57,4,19.764105263157894
15368,21,1,111.73500000000001
15370,41,7,25.383510638297874
15372,137,1,74.34814814814814
15373,8,12,18.302348484848483
15374,129,1,56.0
15376,40,3,10.541538461538462
15379,169,7,19.089123711340207
15380,9,5,46.951666666666675
15381,214,2,74.60625
15382,15,6,19.7208940397351
15384,170,2,15.668536585365853
15385,40,1,26.406666666666666
15386,186,1,12.714193548387096
15388,270,1,14.053999999999998
15389,172,1,500.0
15392,5,4,18.280119047619046
15393,16,2,19.32166666666667
15394,10,4,25.68870588235294
15395,326,1,15.35
15396,113,1,20.584285714285716
15397,290,1,15.666666666666666
15398,16,2,18.43191780821918
15399,1,3,16.3154
15400,92,5,59.68333333333334
15402,149,2,14.923095238095238
15405,189,1,43.6375
15406,31,2,9.636037735849058
15407,34,4,6.90483660130719
15408,264,1,7.858235294117647
15410,84,8,28.285573770491805
15411,26,4,13.726060606060607
15412,171,1,19.053
15414,10,3,19.86923076923077
15415,313,1,11.933541666666668
15416,65,4,20.75166666666667
15417,85,1,18.17142857142857
15419,25,1,16.9825
15421,59,4,17.93132075471698
15422,323,2,16.283333333333335
15423,38,1,21.75
15424,254,2,22.54941176470588
15426,19,5,4.956815068493151
15427,33,3,4.84686274509804
15428,15,1,15.63
15429,27,2,4.845731707317073
15432,23,1,17.119
15433,214,2,13.00731707317073
15434,8,5,18.936
15435,22,1,5.147931034482759
15436,12,3,3.4119452887537993
15437,262,1,4.4479999999999995
15438,131,1,6.263199999999999
15440,55,3,6.188387096774194
15442,249,1,297.0
15443,2,7,8.473586387434555
15444,9,2,6.476073059360731
15445,264,1,22.7
15447,331,1,17.24111111111111
15448,313,1,17.665714285714284
15449,26,3,16.242
15450,30,1,14.328
15452,30,3,9.28844827586207
15453,2,7,4.854440559440559
15454,362,1,7.164
15456,283,3,7.453666666666667
15457,262,1,4.087413793103448
15458,25,1,23.09142857142857
15460,354,1,3.7372413793103445
15462,94,3,21.327272727272728
15463,29,1,18.02
15464,338,1,6.680573248407643
15465,20,18,75.82082474226804
15466,85,1,5.868947368421052
15467,9,3,10.093846153846155
15468,51,2,19.479583333333334
15469,50,2,22.43958333333333
15471,2,1,6.097142857142857
15472,113,1,4.888947368421053
15473,14,7,161.01818181818183
15475,77,1,15.658965517241377
15478,40,2,31.33521739130435
15480,116,1,20.122222222222224
15482,16,12,112.80571428571427
15483,161,4,2.656931818181818
15484,1,4,19.118670212765956
15485,30,3,29.941860465116278
15488,93,1,45.660000000000004
15489,23,3,22.6856
15491,95,6,20.130454545454548
15492,28,2,18.841714285714282
15493,33,5,6.74006734006734
15494,21,2,10.39384
15497,18,2,84.14666666666668
15498,3,27,26.00859375
15500,8,4,16.640588235294118
15502,16,12,48.75553990610329
15503,363,1,2.1012857142857144
15504,81,1,4.063846153846153
15505,53,5,37.22639175257732
15506,23,3,5.971097560975609
15507,172,1,10.703478260869565
15508,189,6,10.8725
15510,331,1,250.0
15511,12,5,5.6826875
15512,156,2,17.285714285714285
15513,33,19,47.91629870129871
15514,12,11,23.255393258426967
15516,45,3,4.162
15517,233,1,9.889999999999999
15518,64,8,9.076869158878505
15520,2,1,19.083333333333332
15521,40,8,16.217297297297296
15522,33,2,6.99719298245614
15523,84,1,41.20100000000001
15524,25,1,440.0
15525,2,3,4.64
15526,33,2,37.11
15527,19,8,14.906625766871167
15528,254,1,8.820384615384615
15529,23,11,5.945282738095238
15530,22,4,13.910648148148148
15531,8,2,8.804561403508773
15532,25,4,6.1755078125
15533,19,3,9.729759036144578
15535,173,4,7.152
15537,163,1,4.621666666666667
15539,7,1,13.133170731707319
15540,11,1,14.22
15541,114,1,2.9355172413793107
15543,288,1,4.566428571428571
15544,9,9,13.693861003861004
15545,54,2,3.613827160493827
15547,7,14,7.058176638176638
15549,77,3,14.724
15550,4,4,9.43655737704918
15551,37,1,15.036551724137931
15552,217,1,5.301176470588236
15553,60,1,7.807678571428572
15554,278,1,15.514285714285714
15555,12,16,5.345016685205784
15556,24,1,9.024838709677418
15557,29,1,23.6825
15561,12,4,29.651481481481483
15562,352,1,134.55
15563,22,4,12.393274336283186
15565,50,2,21.645
15567,19,1,26.572857142857142
15568,3,3,14.307358490566036
15569,104,5,44.377741935483876
15570,7,12,12.896346749226007
15571,12,4,11.411052631578949
15572,5,7,11.873767441860466
15573,32,2,5.840865384615385
15574,178,4,4.180059523809524
15576,38,1,20.90377777777778
15577,151,3,6.637948717948718
15578,162,1,9.776923076923076
15579,69,2,6.835294117647059
15581,121,13,24.69778523489933
15582,25,3,15.52068181818182
15584,24,4,5.895203252032521
15585,177,1,14.687096774193549
15587,50,4,101.52000000000001
15589,256,3,16.501034482758623
15592,47,1,16.190833333333334
15593,71,1,39.96
15594,16,5,17.201747572815535
15596,101,5,18.267402597402597
15597,35,1,14.753181818181817
15598,53,1,17.19142857142857
15599,27,2,14.648846153846154
15601,11,14,16.52819512195122
15602,8,9,28.214565217391307
15603,79,1,24.240000000000002
15604,52,1,12.728823529411764
15605,36,5,17.88402985074627
15606,61,9,37.92415584415584
15607,337,1,8.05846153846154
15608,28,4,18.228
15609,184,1,18.655
15610,52,1,18.743333333333336
15611,10,13,37.01046511627907
15612,36,2,32.525
15615,10,23,24.585673758865248
15618,33,4,17.263355555555556
15619,11,1,112.13333333333334
15620,57,3,15.5318
15621,4,4,80.814375
15622,43,9,20.051675675675675
15623,141,1,15.843684210526314
15624,117,4,17.297941176470587
15625,104,4,23.9728125
15626,75,2,13.791836734693877
15628,5,9,18.51767741935484
15630,45,2,19.772499999999997
15632,16,8,19.67251497005988
15634,17,1,16.236666666666668
15636,90,2,28.9904
15637,53,1,14.890666666666668
15639,134,1,17.0128
15640,4,15,25.858801652892563
15641,105,4,15.858823529411765
15643,192,3,20.12121212121212
15644,166,4,3.4159663865546217
15645,19,1,11.769423076923077
15646,158,3,12.789714285714288
15648,204,2,26.294
15649,336,2,408.0
15651,37,3,20.196875
15652,91,1,16.082857142857144
15653,93,2,146.23999999999998
15654,9,2,43.93
15655,243,1,16.490294117647057
15656,45,4,15.925531914893616
15657,23,1,30.0
15658,190,5,21.33541666666667
15659,44,1,27.85909090909091
15660,25,9,17.787333333333333
15661,317,2,61.96
15663,106,1,15.348888888888887
15664,51,1,22.731176470588235
15665,168,2,19.327672413793106
15667,40,1,23.178461538461537
15668,218,1,76.32000000000001
15669,40,4,20.737575757575758
15670,297,1,14.420833333333334
15671,19,7,34.065769230769234
15673,88,4,18.587225806451613
15674,73,5,21.46140350877193
15675,81,3,15.413809523809524
15676,19,3,17.00871287128713
15677,49,1,19.916060606060608
15678,53,1,29.391666666666666
15679,24,4,7.102545454545455
15680,9,3,17.09846153846154
15681,25,5,26.90867924528302
15683,117,1,19.375
15687,9,9,18.030722891566263
15689,120,2,28.233333333333334
15690,4,2,12.618947368421052
15691,252,1,68.4
15692,28,1,15.92
15694,1,14,83.06923076923077
15695,267,2,18.635454545454547
15696,33,8,16.002690058479534
15699,18,1,17.202777777777776
15700,172,2,8.10093023255814
15701,2,4,6.506919831223629
15703,265,1,42.3
15704,140,4,19.603589743589744
15705,201,1,23.849999999999998
15706,64,4,19.28290909090909
15707,35,4,4.418598130841121
15708,41,7,11.68138888888889
15709,284,1,22.208333333333332
15712,9,5,20.233207547169815
15713,143,2,18.773684210526316
15714,12,2,9.453714285714286
15716,146,4,9.481440677966102
15717,234,1,21.47142857142857
15719,33,13,5.384855923159018
15720,24,1,4.677578125
15721,12,1,5.572307692307692
15722,36,5,32.21101449275362
15723,365,1,4.953658536585365
15724,201,2,19.84090909090909
15725,15,1,12.9765625
15727,17,7,17.14887417218543
15729,213,1,17.0
15730,66,3,16.01257142857143
15732,212,2,21.00857142857143
15733,283,1,16.23
15734,115,2,51.517307692307696
15737,15,8,16.73777777777778
15738,19,16,27.817456647398846
15739,66,1,56.14
15740,49,1,17.20888888888889
15743,16,4,8.914318181818182
15744,78,1,11.6
15745,19,4,17.654677419354837
15746,134,1,7.031428571428571
15747,13,3,10.473548387096773
15748,40,1,7.11
15749,235,3,4453.43
15750,3,8,8.414607508532423
15752,40,7,6.41698296836983
15753,305,1,79.2
15754,51,3,16.3775
15755,10,6,16.7677304964539
15756,61,4,2.7758333333333334
15757,66,2,15.876
15758,25,1,22.805555555555557
15759,218,3,36.14857142857143
15762,65,2,15.777027027027026
15763,32,2,17.818360655737706
15764,88,6,18.222055555555553
15766,64,1,28.64181818181818
15768,116,3,23.03074074074074
15769,7,26,432.7132307692308
15773,6,1,63.568000000000005
15774,69,1,10.832
15775,245,1,14.985714285714286
15776,133,1,13.423333333333334
15777,241,4,49.862380952380946
15780,184,3,16.38896551724138
15781,25,3,17.273
15782,10,3,60.80790697674419
15783,11,1,17.592857142857145
15785,33,5,28.059879518072293
15786,46,3,18.47265917602996
15787,26,3,4.602184466019417
15789,358,1,14.052
15790,10,1,6.31
15791,44,2,21.502533333333336
15793,15,3,80.4675
15795,150,1,14.524047619047618
15796,1,8,20.38766917293233
15797,113,4,275.925
15799,76,3,9.021836734693878
15800,107,2,5.874621848739496
15801,46,3,16.62421875
15802,143,1,451.42
15803,51,1,51.977500000000006
15804,1,13,16.05492366412214
15805,23,17,18.367043189368772
15806,46,3,25.309032258064516
15807,50,3,18.83125
15808,306,4,17.95658653846154
15809,36,5,14.736285714285714
15810,79,4,15.640224719101123
15811,22,6,16.681353383458646
15812,107,5,43.930243902439024
15813,208,2,32.59775
15814,17,4,27.018472222222222
15815,64,5,42.86938775510204
15819,49,4,15.491463414634147
15820,320,1,12.175294117647057
15821,44,2,9.209032258064516
15822,3,2,26.832424242424242
15823,372,1,15.0
15825,172,1,26.647000000000002
15826,56,3,24.328088235294118
15827,73,14,15.966000000000001
15829,99,2,12.473333333333333
15830,38,1,14.76923076923077
15831,58,3,11.790588235294118
15832,254,1,15.49611111111111
15834,70,4,8.182234432234432
15835,44,4,19.0818
15836,50,1,13.737
15837,65,1,16.3325
15838,11,19,201.45556886227547
15839,33,3,16.911129032258064
15840,59,2,13.168888888888889
15841,73,4,26.043829787234042
15843,304,1,14.868750000000002
15844,46,1,11.885454545454543
15845,18,8,26.896884057971015
15847,38,2,17.694090909090907
15850,19,2,2.4623711340206187
15852,187,2,7.305000000000001
15853,52,1,3.6933333333333334
15854,4,12,21.247500000000002
15855,137,5,8.903
15856,4,27,25.40708527131783
15857,19,1,21.214285714285715
15858,16,5,7.533246073298429
15860,41,8,6.881760563380282
15861,12,8,5.797362637362638
15862,8,4,5.665850340136054
15863,26,2,3.8244444444444445
15864,22,6,96.816
15865,41,3,22.37825
15866,101,1,5.122888888888889
15867,5,15,8.270368763557483
15869,277,2,9.975999999999999
15870,33,1,4.659078947368421
15872,15,2,2.819765625
15874,64,7,36.71566666666667
15877,2,2,3.823875968992248
15880,369,1,3.2693333333333334
15881,312,5,17.289310344827587
15882,199,4,22.450434782608696
15883,2,2,8.091428571428573
15885,93,3,21.075000000000003
15886,60,1,15.090833333333334
15888,81,1,14.025833333333333
15889,157,2,4.80505376344086
15891,227,1,8.459999999999999
15894,253,2,6.4280487804878055
15895,150,1,16.288181818181815
15897,194,2,9.252083333333333
15898,1,5,16.149767441860465
15899,369,1,14.0625
15900,24,1,6.884509803921569
15901,17,3,3.136896551724138
15903,10,7,69.28054054054054
15904,8,1,5.489333333333334
15906,20,7,10.451266666666667
15907,4,3,3.8853413654618474
15909,174,1,27.419999999999998
15910,1,8,4.614906367041199
15912,178,2,13.927368421052632
15916,16,8,9.858645161290323
15917,248,1,10.258333333333333
15918,191,2,8.35575
15919,20,2,4.4747552447552446
15920,154,4,2.7916666666666665
15921,173,1,13.441200000000002
15922,373,1,33.59090909090909
15923,373,1,6.051428571428572
15925,194,1,17.2625
15930,67,1,20.315714285714286
15932,4,8,21.703217391304346
15933,21,3,14.965675675675676
15935,239,2,34.73833333333334
15937,64,1,20.764285714285712
15938,112,5,22.476666666666667
15939,90,15,80.46065789473684
15940,311,1,35.8
15942,134,1,24.102857142857143
15944,277,1,54.18333333333334
15945,365,1,90.5
15947,83,1,58.9048275862069
15948,8,2,15.920666666666667
15949,17,2,19.19578947368421
15950,32,4,18.015408163265306
15951,9,2,17.273658536585366
15952,34,4,8.863406593406594
15953,15,8,16.932448979591836
15955,24,14,24.13256830601093
15957,32,1,10.211666666666666
15958,74,1,14.907142857142857
15963,20,2,16.812857142857144
15965,17,4,6.931475409836065
15967,23,2,4.986071428571428
15969,3,3,33.305
15970,304,1,28.55454545454546
15971,18,12,119.9957142857143
15973,367,1,76.95500000000001
15974,39,7,19.557670454545455
15975,84,1,15.45875
15976,165,2,4.39734693877551
15977,17,2,16.226615384615386
15978,77,1,22.42408163265306
15980,89,3,55.78744186046512
15981,25,8,35.13896907216495
15983,22,4,13.053274336283186
15984,3,10,10.50988888888889
15985,123,2,30.876216216216218
15986,30,1,12.008571428571429
15987,12,7,10.366285714285715
15988,19,1,5.852962962962963
15990,44,2,15.232884615384616
15992,4,1,13.996666666666664
15993,9,7,5.068061594202899
15994,55,1,12.202
15996,88,6,8.159076923076924
15998,37,5,6.106660079051383
16000,3,3,1377.0777777777778
16003,30,5,26.556990291262135
16005,12,4,2.822889908256881
16006,211,1,12.675
16007,48,4,4.420623376623377
16008,24,3,14.508484848484848
16009,22,4,11.030111111111111
16010,246,3,4.738372093023256
16011,8,16,15.86183962264151
16012,35,3,15.05627659574468
16013,4,47,267.126618705036
16014,38,3,4.5681379310344825
16015,4,3,3.875769230769231
16016,3,8,6.420255319148936
16017,47,1,6.62125
16018,39,2,14.60357142857143
16019,47,9,23.664
16020,17,3,18.500217391304346
16022,260,1,8.266842105263157
16023,46,3,7.126831683168317
16024,12,1,3.925625
16025,30,1,15.702142857142857
16026,43,1,7.3778125
16027,92,6,58.41375
16029,39,63,334.813388429752
16030,310,1,11.422068965517242
16031,92,2,5.489400000000001
16033,6,20,7.754089709762533
16034,196,3,19.895454545454545
16036,87,2,13.798545454545454
16037,270,3,21.923589743589744
16038,8,3,18.145384615384618
16040,65,3,20.20846153846154
16041,31,3,527.7333333333333
16042,22,5,16.862957746478873
16043,38,4,19.845897435897434
16045,120,4,16.15301204819277
16048,373,2,32.055
16049,40,3,3.563429487179487
16050,174,1,13.790000000000001
16052,54,1,10.648823529411764
16053,33,2,17.999404761904763
16054,145,1,11.198571428571428
16055,221,1,16.85
16056,45,1,9.777205882352941
16057,16,7,18.703471074380165
16059,66,6,8.110333333333333
16062,10,4,18.0253125
16063,260,1,14.57913043478261
16065,365,1,5.028243243243243
16066,17,5,14.920294117647058
16070,22,2,25.82272727272727
16071,45,1,15.535238095238096
16072,288,1,25.405217391304344
16073,297,1,122.39999999999999
16076,3,10,17.323488372093024
16078,284,1,79.2
16079,17,3,64.38095238095238
16080,82,2,21.716
16081,56,5,12.365198237885464
16083,101,2,42.50387096774193
16084,299,1,11.47842105263158
16085,23,5,5.877305389221557
16086,59,5,28.753589743589746
16091,155,2,17.503333333333334
16092,115,3,16.036470588235293
16093,107,1,17.0
16094,12,4,17.114761904761906
16096,264,1,26.718333333333334
16097,240,1,18.505
16098,88,7,29.934776119402986
16099,50,3,18.766666666666666
16101,71,1,16.982894736842105
16102,42,3,32.31824561403509
16103,7,6,29.784166666666668
16104,62,1,10.426206896551724
16105,249,1,25.919999999999998
16106,66,1,18.063333333333333
16107,18,7,103.36000000000001
16108,85,1,17.552083333333332
16109,219,2,33.99333333333333
16110,45,3,3.77819209039548
16112,143,4,12.233749999999999
16113,183,1,5.379333333333333
16114,171,1,16.968750000000004
16115,10,8,5.873133802816901
16116,212,1,18.02294117647059
16117,190,1,7.740333333333334
16119,8,2,26.46
16120,59,4,43.638000000000005
16121,57,2,4.090141509433963
16122,73,4,18.01105263157895
16123,52,1,19.23625
16124,317,1,22.636363636363637
16125,367,1,22.25769230769231
16126,29,4,53.741623931623934
16127,39,1,16.40625
16128,18,5,21.126067415730336
16131,52,6,44.95564102564102
16133,4,33,43.16284023668639
16134,22,2,17.659714285714287
16135,263,1,24.645238095238092
16136,60,3,19.172432432432434
16139,19,3,20.497096774193547
16140,66,2,20.71942857142857
16141,88,1,20.68
16142,250,1,14.46864864864865
16143,3,6,20.725982905982907
16144,247,1,175.2
16145,9,11,16.96200892857143
16146,157,3,25.314827586206896
16147,134,1,17.045454545454547
16148,296,1,76.32000000000001
16149,5,2,15.584444444444443
16150,43,5,17.547179487179488
16152,269,1,63.070344827586204
16153,50,5,20.496966292134832
16156,9,9,24.01569230769231
16157,16,3,36.482777777777784
16159,282,1,24.87142857142857
16160,65,2,51.272000000000006
16161,2,19,11.762784810126583
16162,252,1,18.7
16163,232,2,142.76666666666668
16164,17,3,24.19058823529412
16168,11,27,38.648979591836735
16169,8,4,21.44670588235294
16170,51,6,15.0804
16171,59,1,24.400000000000002
16172,95,5,16.524782608695652
16173,16,6,16.884761904761906
16174,126,3,43.89347826086957
16175,94,4,17.889482758620687
16177,50,1,22.13
16178,138,1,24.7375
16179,61,1,19.62090909090909
16180,100,8,63.29740740740741
16181,73,1,27.776363636363637
16182,72,4,236.34464285714284
16183,67,1,22.58066666666667
16184,64,6,25.750888888888888
16185,17,2,17.07774193548387
16186,23,12,18.38045871559633
16187,32,15,23.428610169491527
16188,45,4,14.654626865671641
16189,16,2,19.58909090909091
16190,40,1,35.84666666666667
16191,3,13,38.66059701492538
16193,237,1,16.55
16198,75,1,26.71206666666667
16200,4,2,6.036983240223464
16201,3,4,16.78801801801802
16202,361,1,20.292777777777776
16203,59,4,16.939999999999998
16204,23,1,7.117719298245614
16205,31,4,7.769183673469388
16206,55,4,8.524761904761906
16207,25,1,20.756842105263157
16208,45,2,10.064545454545454
16209,89,5,49.18739130434783
16210,2,18,171.43333333333334
16211,89,1,23.783478260869565
16212,19,2,16.837560975609758
16213,79,1,26.5
16214,171,3,24.15340909090909
16215,81,1,17.310714285714287
16216,267,1,24.72783783783784
16217,235,2,20.283333333333335
16218,30,7,36.72238095238095
16221,37,3,8.916082474226805
16222,318,1,6.18043795620438
16224,57,4,13.492708333333333
16225,45,5,8.181492537313432
16226,203,3,31.89
16227,225,1,52.370000000000005
16229,87,2,21.50212765957447
16230,190,2,15.486571428571429
16232,44,4,26.78054054054054
16233,71,3,24.394545454545458
16235,41,5,18.854565217391304
16236,78,1,21.61
16239,57,2,21.8
16240,24,2,27.546666666666667
16241,10,13,3.939380664652568
16242,8,7,12.255816326530612
16243,34,2,8.02156862745098
16244,212,2,16.733516483516482
16245,24,3,15.707333333333334
16247,170,1,7.16
16248,62,1,21.84857142857143
16249,53,5,26.08797101449275
16250,261,2,16.226666666666667
16253,67,2,29.95008130081301
16255,17,8,9.70337037037037
16256,267,1,57.87923076923077
16257,177,1,23.475
16258,45,5,38.54451851851852
16260,51,1,57.525000000000006
16261,17,4,6.022822580645162
16265,9,9,21.112403100775193
16266,74,7,14.129344262295081
16268,71,2,14.836666666666666
16270,353,1,21.134074074074075
16271,3,5,10.746165413533834
16272,117,1,16.468
16274,373,1,5.342537313432835
16275,197,1,16.965757575757575
16276,177,1,135.10000000000002
16278,100,1,24.625217391304346
16279,21,3,14.10822429906542
16281,72,1,121.29764705882353
16282,340,1,15.3
16283,6,5,9.462710843373493
16284,31,2,7.559357798165138
16287,170,1,17.8125
16292,122,1,17.779411764705884
16293,22,10,19.059237288135595
16295,10,4,16.817088607594936
16297,269,1,15.094999999999999
16298,23,3,22.15555555555556
16302,127,1,21.201818181818183
16303,26,3,33.09030864197531
16305,139,1,16.419090909090908
16306,214,6,15.42121951219512
16308,38,4,640.0
16309,106,2,16.823095238095238
16311,18,2,16.655675675675674
16313,3,2,17.134375000000002
16315,331,1,16.169285714285714
16316,64,8,19.46298013245033
16317,120,3,19.444202898550724
16318,35,1,17.271052631578947
16319,218,1,134.8
16320,172,2,18.543928571428573
16321,72,5,31.137500000000003
16322,1,2,8.83108108108108
16323,196,1,207.50000000000003
16324,128,3,3.6328813559322035
16325,47,3,33.013333333333335
16326,6,14,9.752225705329154
