Customer ID,CLV,Segment,recency,frequency,monetary
14473,512.6203983798496,Lost,74,2,33.47714285714286
14475,888.6878978757129,At Risk,72,3,22.04404761904762
14477,1375.0146582223028,At Risk,20,4,130.95999999999998
14479,409.1958607591647,Lost,254,2,17.569444444444443
14481,651.5028418581234,Lost,165,2,21.217
14482,2385.6184886187357,Loyal,18,6,14.362152777777778
14487,1119.387356190156,At Risk,27,6,8.307847222222222
14491,449.47467581205143,Lost,175,2,20.05470588235294
14493,3156.601791138291,Champion,7,5,19.860333333333337
14495,845.417063329352,At Risk,51,2,20.633333333333333
14496,459.9408442289624,Lost,312,2,28.35842105263158
14498,1663.2309708196965,Loyal,43,5,10.141554404145078
14499,1015.7791573793736,At Risk,26,3,4.2026804123711345
14500,646.9710212102023,Lost,88,3,50.978571428571435
14501,488.9518513443825,Lost,184,2,25.121
14502,2373.2039745709644,Loyal,20,11,3.959407051282051
14503,4403.709427441433,Champion,3,6,21.605243902439025
14504,899.6872389521878,At Risk,47,4,6.2921495327102805
14505,3993.590531215546,Champion,17,8,7.391289111389237
14506,1598.3657865704015,Loyal,17,5,6.367626582278481
14507,1355.6951637554744,At Risk,24,6,14.408125
14508,1114.7055025293448,At Risk,22,2,4.849473684210526
14511,2575.427064970759,Champion,11,5,19.33544117647059
14512,595.4848462011628,Lost,188,2,11.968695652173912
14513,774.8064370258654,Lost,101,3,37.965833333333336
14514,964.6321329407943,At Risk,61,3,14.456849315068492
14515,2362.9141600752,Loyal,18,6,20.81277227722773
14517,758.6139164728554,Lost,33,2,18.358333333333334
14520,466.87778362563074,Lost,2,2,67.65
14522,1364.0027359987282,At Risk,24,4,57.32588235294117
14524,1538.942395684544,Loyal,32,9,9.20039408866995
14525,3279.7192174909565,Champion,20,9,14.887285223367696
14527,6638.910917201447,Champion,3,55,8.753930041152262
14529,1618.5715981107091,Loyal,60,3,2.707598253275109
14530,2360.4004494565206,Loyal,26,6,13.54587962962963
14532,868.6961585468018,At Risk,236,4,14.57578125
14533,1523.0612646200093,Loyal,25,7,31.44709677419355
14534,3901.667868436181,Champion,3,18,8.56849710982659
14535,2360.0516986448474,Loyal,60,3,8.679363636363636
14538,668.8282449221696,Lost,65,2,20.43421052631579
14539,2364.9522522939264,Loyal,16,2,16.79625
14540,1021.0400528315972,At Risk,10,3,13.108684210526317
14541,1471.7528860001305,Loyal,59,8,13.16801801801802
14543,2931.013134055923,Champion,29,16,50.42125
14544,915.4839124642846,At Risk,24,2,17.758333333333333
14546,2477.2242786526367,Champion,5,5,6.4613784461152886
14547,10398.989372138736,Champion,4,8,10.949562841530057
14548,595.9607495427011,Lost,151,2,163.2
14550,2264.367253144273,Loyal,11,2,15.950416666666667
14551,566.7038505761841,Lost,18,2,18.623
14553,865.2269416690029,At Risk,19,5,7.604159292035398
14554,6364.3824289595195,Champion,10,4,11.023333333333332
14555,467.4732103271085,Lost,57,2,15.435238095238097
14560,1796.8065076536402,Loyal,7,22,30.240135135135137
14561,1590.324328061756,Loyal,76,3,15.6631884057971
14562,4678.827264933347,Champion,4,18,11.997092198581562
14565,1735.303404345164,Loyal,96,4,24.40251968503937
14567,1724.4664618084694,Loyal,57,2,46.374545454545455
14572,2430.7299802631665,Champion,3,7,10.492
14573,1239.137783622317,At Risk,180,9,7.035829787234043
14577,715.6844656896054,Lost,13,4,6.989512195121952
14583,1560.7751321051608,Loyal,6,5,3.1895454545454545
14584,1479.1006158435905,Loyal,169,4,10.4226
14587,1510.1324021423034,Loyal,19,9,4.180522193211488
14591,1688.9971755676588,Loyal,15,4,7.345888324873097
14592,1774.1782344437106,Loyal,35,3,3.4784146341463416
14593,809.955053404199,Lost,22,3,4.065723684210527
14594,391.82172223274097,Lost,7,2,7.166603773584906
14595,1714.832797570061,Loyal,20,6,17.06470588235294
14597,1310.0828383211942,At Risk,11,2,16.05727272727273
14606,9431.90641942302,Champion,1,93,4.502462962962963
14607,16056.24801983866,Champion,16,14,192.6686046511628
14608,1481.3071421559523,Loyal,4,4,89.25750000000001
14609,797.4063721501458,Lost,72,4,150.39
14616,504.79771146531107,Lost,243,3,135.36
14618,611.7710505042903,Lost,9,3,34.59
14620,532.7084523885544,Lost,206,2,15.876153846153848
14621,1448.374523206902,Loyal,1,5,19.438695652173916
14623,1219.930249279089,At Risk,32,5,6.6361940298507465
14624,1101.196133837063,At Risk,57,2,17.373076923076923
14625,526.8975815643574,Lost,196,2,16.974150943396225
14626,2746.9917107220263,Champion,24,4,22.87926229508197
14628,751.9959140231795,Lost,91,2,27.998333333333335
14629,2035.4697516495069,Loyal,4,2,6.309276315789473
14631,967.1972274824216,At Risk,51,3,24.56048780487805
14636,668.6715669882165,Lost,36,2,21.780357142857145
14639,2006.2380554346585,Loyal,52,6,17.351686046511627
14640,2354.7483883290893,Loyal,24,6,20.047924528301888
14643,545.1894322107976,Lost,170,2,22.38096774193549
14644,871.6689690299472,At Risk,68,2,31.95230769230769
14645,693.3638967868109,Lost,157,2,19.903
14646,221382.89646536935,Champion,2,73,134.97399807321773
14649,1406.5789368273688,Loyal,5,4,7.122060301507537
14651,731.7774770596619,Lost,67,2,6.41764705882353
14653,1630.341779860779,Loyal,1,7,8.217510548523206
14655,1703.3938470865653,Loyal,8,4,39.43326530612245
14656,517.5517140992648,Lost,169,2,3.638125
14657,717.5853891029128,Lost,18,4,6.7319047619047625
14658,925.7609432497684,At Risk,5,2,8.522413793103448
14659,2041.9581538508005,Loyal,9,9,9.999723320158102
14660,1071.1781695040022,At Risk,87,2,9.524666666666668
14662,926.914136509918,At Risk,29,4,4.590297619047619
14664,2020.8999600879251,Loyal,20,2,6.443333333333333
14665,1569.1870305134196,Loyal,61,5,20.39666666666667
14667,6986.963852044153,Champion,11,25,16.127748691099477
14669,644.0833680380606,Lost,242,3,7.470529411764706
14672,674.7674900943881,Lost,235,2,12.55
14673,1332.2752627261575,At Risk,3,5,23.464864864864865
14676,2234.4411305526373,Loyal,31,6,60.672380952380955
14680,20615.087296572445,Champion,25,16,111.45003875968992
14681,597.0815963852026,Lost,71,3,71.27857142857142
14682,539.5613340949337,Lost,188,2,26.0
14684,1132.5078514967322,At Risk,26,5,2.9365320665083137
14688,4242.5151310164165,Champion,8,21,17.219785932721713
14690,823.17823801927,Lost,44,2,7.434
14691,2369.997941561414,Loyal,31,5,29.779295774647885
14692,644.6030507357486,Lost,137,4,8.699264705882353
14696,1645.493067527845,Loyal,4,7,15.991923076923076
14698,3214.65934903413,Champion,2,5,5.9559999999999995
14700,1952.389106153377,Loyal,32,3,19.437391304347827
14701,2194.586577779123,Loyal,11,9,7.610059701492537
14702,2627.3878081867465,Champion,1,17,9.48743515850144
14704,2493.5510232026127,Champion,11,9,3.7274939759036143
14708,819.7513115792804,Lost,3,3,40.2275
14709,3898.177474706883,Champion,15,13,25.10734693877551
14710,2199.8462310869286,Loyal,14,4,4.360647482014389
14711,3103.271921770101,Champion,10,11,8.035854341736695
14712,2124.541865224677,Loyal,29,3,36.6828
14713,2143.510754324093,Loyal,9,11,7.865368731563422
14715,938.0919027332076,At Risk,25,4,12.21661971830986
14716,816.4288191251468,Lost,43,2,5.9941818181818185
14719,1839.866270808209,Loyal,2,5,6.7600421940928275
14720,1523.9324177116073,Loyal,6,3,17.94081081081081
14723,994.873210837638,At Risk,10,6,4.1665467625899275
14730,2053.748285418991,Loyal,1,8,4.0021157684630735
14731,787.0454948925694,Lost,47,3,8.444888888888888
14732,2357.596147337638,Loyal,8,8,18.384285714285717
14733,6178.660237301894,Champion,16,12,47.455
14735,4877.036994255111,Champion,4,32,31.26644329896907
14737,865.3161347649952,At Risk,4,3,68.50294117647059
14738,1326.5211318934232,At Risk,43,7,24.34166666666667
14739,2699.6929352774605,Champion,4,7,65.038
14740,1198.5540837415056,At Risk,197,3,16.272022471910113
14741,1226.217798033899,At Risk,12,6,23.73457627118644
14744,994.0537536973286,At Risk,16,7,42.30692307692308
14745,1275.8561530025788,At Risk,113,5,17.684927536231886
14748,1011.5076611856432,At Risk,29,5,15.907303370786517
14754,697.1840403208571,Lost,45,2,15.562195121951218
14755,4050.197041369133,Champion,10,11,21.320340425531914
14758,1232.5923610287557,At Risk,145,4,20.90225352112676
14759,1533.3140207042352,Loyal,5,3,15.940882352941175
14761,453.138525105234,Lost,59,2,23.263636363636365
14765,805.9014842427137,Lost,29,3,6.515641025641026
14766,2029.9098546089267,Loyal,8,6,18.321259259259257
14768,785.704865431078,Lost,17,2,38.52
14769,8180.720668077719,Champion,3,8,9.79334862385321
14770,781.7288941469201,Lost,232,2,16.854230769230767
14775,742.7378628651317,Lost,58,3,16.865
14776,2093.2062506701723,Loyal,51,11,21.6948717948718
14778,663.151713034057,Lost,127,2,20.881714285714285
14779,458.74648579460046,Lost,281,3,9.418292682926827
14780,1143.010737677398,At Risk,55,2,16.58074074074074
14784,478.0877721788172,Lost,26,2,19.332666666666668
14785,1744.767198342097,Loyal,10,2,25.8
14788,2351.4528431740328,Loyal,7,2,22.648
14790,1033.5146242094254,At Risk,17,4,16.19695652173913
14794,1292.7426647182197,At Risk,3,7,16.498875
14796,5938.733800469203,Champion,1,17,7.031104294478528
14798,462.23238071932406,Lost,53,3,14.478333333333332
14800,3184.65478418723,Champion,48,12,11.272051948051947
14803,654.4874390028185,Lost,162,3,19.217045454545453
14805,752.6324664807382,Lost,15,4,11.801063829787234
14808,3347.3393030920975,Champion,40,8,11.664553191489365
14810,1780.8909581576895,Loyal,41,11,8.187764705882353
14815,1475.0898801411142,Loyal,37,2,14.68867924528302
14817,829.6111654351932,Lost,200,2,17.624444444444443
14818,954.4448367370828,At Risk,74,3,13.704166666666666
14819,729.5606166681002,Lost,64,2,20.928461538461537
14820,1086.1424967863954,At Risk,21,4,17.492758620689656
14823,639.2286896800993,Lost,180,3,4.591857142857143
14824,2248.7347490024026,Loyal,10,4,38.88655172413793
14825,1891.61081371203,Loyal,4,12,18.404214876033056
14828,1510.29208538103,Loyal,197,3,125.86823529411764
14829,662.873393445026,Lost,29,4,16.60833333333333
14834,2015.060858723481,Loyal,18,6,25.676119402985073
14836,1536.3307866869118,Loyal,10,3,17.075
14837,1872.7552898466793,Loyal,90,4,15.273148148148149
14841,2518.9636278896014,Champion,53,6,23.88231884057971
14842,2456.4642486410703,Champion,44,4,19.480620689655172
14844,2785.443023514774,Champion,64,4,24.537
14849,5973.699710075288,Champion,22,25,20.439536082474227
14851,689.4188382942132,Lost,23,2,18.2625
14852,2766.837867770948,Champion,58,6,19.83699300699301
14853,755.2485643524213,Lost,24,2,52.86666666666667
14854,2592.9484675309,Champion,78,7,21.73094488188976
14855,1145.677732674145,At Risk,119,2,32.2825
14856,1785.9959816111975,Loyal,36,3,19.869393939393937
14857,1479.542261029908,Loyal,60,2,19.552
14859,1693.127181461183,Loyal,13,4,23.340344827586208
14862,1332.2073147726817,At Risk,26,2,17.525
14865,322.08697801592587,Lost,7,2,13.05
14866,11071.799792493764,Champion,11,12,145.35252525252525
14867,662.0457388867574,Lost,186,3,19.73
14868,3177.504416990598,Champion,3,8,20.511041666666667
14869,1345.5749748291662,At Risk,9,2,10.22112676056338
14871,624.8461077073541,Lost,3,4,5.330408163265306
14875,1359.1897655684602,At Risk,108,2,31.17702127659575
14878,1250.721346059036,At Risk,13,9,11.98016129032258
14880,892.736008243332,At Risk,77,3,15.025319148936171
14882,2276.2041798714613,Loyal,27,2,53.60909090909092
14883,1049.1710261650162,At Risk,19,6,14.369622641509434
14891,651.5439964995085,Lost,148,2,16.79939393939394
14893,3196.2755451249836,Champion,10,2,16.956849315068496
14895,8419.956765629817,Champion,8,20,22.366887550200804
14896,455.0971045318465,Lost,205,2,10.901627906976746
14897,1417.9977818852149,Loyal,8,4,24.84327272727273
14898,1221.0858454270185,At Risk,23,6,11.237241379310344
14901,1250.5354163454317,At Risk,11,9,14.805104166666666
14903,2499.4868166973947,Champion,21,5,7.917267605633803
14904,3322.980107730555,Champion,2,2,14.86144927536232
14905,742.7339715381596,Lost,158,2,36.24411764705882
14907,2455.3771548161776,Champion,3,7,21.21878787878788
14910,1757.6816132659246,Loyal,3,4,14.478333333333332
14911,109092.04001914334,Champion,1,201,25.343622907488985
14912,783.0002364404028,Lost,17,2,32.14259259259259
14913,1019.1201160887132,At Risk,36,4,14.108390804597702
14915,532.9155149389419,Lost,91,2,25.623333333333335
14916,1146.3633295838958,At Risk,71,4,16.48025974025974
14918,1683.984463760287,Loyal,116,2,35.781111111111116
14921,942.0824693229398,At Risk,30,2,16.872692307692308
14930,1448.4121961983535,Loyal,109,3,18.53796875
14931,1472.8232533487983,Loyal,5,5,30.675121951219513
14934,1249.1190277888577,At Risk,82,2,21.734942528735633
14936,6428.299122991386,Champion,34,8,22.35445054945055
14937,1912.757921563976,Loyal,57,3,47.70235294117647
14944,4938.358872718139,Champion,30,12,34.707352941176474
14947,848.5015292996859,At Risk,72,2,20.77285714285714
14948,1441.940525172363,Loyal,23,6,17.491587301587302
14952,5875.751444242729,Champion,60,11,58.69195652173913
14958,738.0882533796954,Lost,147,3,11.897142857142857
14959,847.5289066444063,At Risk,64,4,11.786779661016949
14960,729.2319948274913,Lost,8,2,8.195185185185185
14961,4768.585739485255,Champion,11,9,22.57910256410257
14963,2088.583102644246,Loyal,10,5,7.514141414141414
14970,1395.0307112780167,Loyal,68,4,46.825294117647054
14971,2472.2322793233666,Champion,35,3,6.9785625
14973,1166.5580425378523,At Risk,107,3,41.0765625
14976,890.7890342431515,At Risk,57,7,10.984166666666669
14978,1657.563989771725,Loyal,72,5,8.941759259259259
14984,669.0445220856493,Lost,19,2,5.201707317073171
14985,436.4813499919934,Lost,198,2,3.410919540229885
14987,424.0795265211806,Lost,16,2,81.6
14995,486.8889565319068,Lost,39,2,3.82344262295082
14997,1062.6171098605832,At Risk,46,3,21.007692307692302
14998,667.5097964352981,Lost,170,2,5.7316
15002,1058.7755124716052,At Risk,116,4,14.27617391304348
15005,5024.271796018554,Champion,16,28,5.6448346738159065
15009,3645.374625186783,Champion,12,3,6.932857142857142
15012,460.4999930853782,Lost,54,2,3.305
15014,725.2131369673821,Lost,43,2,7.433428571428572
15018,599.5762465961113,Lost,39,3,16.006774193548388
15021,1626.3327714979696,Loyal,9,9,4.056822033898305
15022,2661.3046610676956,Champion,12,4,6.704
15023,5083.028527613257,Champion,3,11,12.104555160142349
15024,1216.723458955963,At Risk,10,10,10.718258064516128
15026,732.9518353289353,Lost,80,3,7.688524590163935
15027,1216.0761320551544,At Risk,31,4,30.461428571428566
15028,636.8917527457737,Lost,8,4,13.065208333333333
15030,715.4894952529401,Lost,72,2,74.03999999999999
15031,882.0956145057693,At Risk,4,4,6.019279279279279
15032,1739.1424690825584,Loyal,256,3,95.3673076923077
15033,2043.1044454451924,Loyal,5,10,5.071901960784314
15034,2999.19463395129,Champion,16,8,10.935558375634518
15036,1083.8105481280095,At Risk,72,3,3.665748031496063
15038,772.2919536524826,Lost,59,6,5.426846153846154
15039,15103.328510164443,Champion,10,47,13.25861517976032
15044,5605.204267642419,Champion,19,17,16.998300220750554
15045,722.5599907249941,Lost,152,2,61.305
15046,4188.976947037349,Champion,9,15,25.309563106796116
15048,544.9412149633057,Lost,65,4,3.959278350515464
15050,1900.2021222902256,Loyal,25,3,22.84730769230769
15051,2048.8649800200997,Loyal,23,3,9.73153846153846
15053,823.6735088443221,Lost,5,3,9.828028169014084
15054,1596.2648045079914,Loyal,12,2,2.6500000000000004
15057,619.9814903148022,Lost,275,2,59.58
15058,1954.0495002351263,Loyal,25,11,7.699239130434783
15059,1303.52300888963,At Risk,41,9,5.644388185654009
15060,1800.3880929556765,Loyal,8,4,2.504876033057851
15061,34377.048020713366,Champion,4,48,135.32044665012407
15062,912.2384186868333,At Risk,71,4,17.330877192982456
15065,2460.4503561494807,Champion,38,4,20.37503225806452
15067,1115.6844029874514,At Risk,78,3,21.277560975609756
15068,696.4737914128466,Lost,46,2,5.320769230769231
15071,723.8424305503323,Lost,94,2,37.77192307692308
15073,1289.9926662148791,At Risk,10,3,19.322407407407407
15078,7379.067375479171,Champion,7,32,22.14343181818182
15079,854.981158965648,At Risk,213,4,19.055531914893617
15081,633.7554107524999,Lost,22,5,15.296969696969697
15088,1618.1708229673652,Loyal,21,2,20.352105263157895
15089,2706.666472699334,Champion,10,6,16.69544827586207
15092,498.155135469592,Lost,215,2,17.608076923076922
15093,3212.988163711221,Champion,18,6,42.565000000000005
15095,1194.5296883782385,At Risk,104,4,29.161702127659577
15100,669.4828747518204,Lost,334,3,292.0
15101,464.4935859532084,Lost,9,2,39.69125
15103,1632.0001955259524,Loyal,31,2,20.096
15104,917.3132268612804,At Risk,197,2,14.890434782608695
15105,3470.864908805089,Champion,18,7,22.76168316831683
15106,1390.6654918459787,At Risk,18,5,14.2252
15107,341.300602509286,Lost,311,6,19.96875
15108,1653.2616796071552,Loyal,142,4,21.670833333333334
15110,1046.8769584339136,At Risk,24,4,28.46
15111,1201.4071280239434,At Risk,29,3,18.660476190476192
15113,4483.837662861158,Champion,10,3,36.0933
15114,2621.9292219314502,Champion,30,10,14.012994923857867
15116,1534.3278186309676,Loyal,18,4,30.06111111111111
15117,1904.959826773369,Loyal,15,5,19.64278481012658
15121,514.6046741777149,Lost,50,2,16.34714285714286
15122,1410.7822118765916,Loyal,114,3,19.924146341463413
15123,1662.7940081997792,Loyal,7,2,20.748207547169812
15124,630.3850470891135,Lost,23,2,12.279333333333334
15125,7826.865400156069,Champion,25,15,90.77543307086614
15128,1576.2310170064518,Loyal,60,4,14.42156862745098
15129,3225.208615292796,Champion,50,11,41.04047619047619
15132,1090.3277144409642,At Risk,18,5,18.806346153846157
15133,919.4238452022228,At Risk,128,3,33.87655172413793
15134,1836.8352245242131,Loyal,15,8,19.013561643835615
15136,2152.9933501920373,Loyal,3,4,18.92205882352941
15139,379.00519554031206,Lost,240,2,13.766153846153848
15140,2280.6375459236483,Loyal,52,7,29.428125
15144,5758.161186253393,Champion,8,17,30.324608294930872
15145,1224.5925706817388,At Risk,4,4,17.83179104477612
15146,769.5407516197718,Lost,165,2,14.584175824175825
15150,5089.983079311774,Champion,17,10,15.494081632653062
15152,5712.27423973428,Champion,10,13,17.511771217712177
15156,3289.7200042837167,Champion,1,3,17.481636363636365
15157,939.6250684832968,At Risk,4,3,15.48856
15159,13262.873775338734,Champion,2,30,26.254943661971833
15163,688.7302499634959,Lost,18,2,10.49896551724138
15164,849.8210865586232,At Risk,69,3,8.18495145631068
15172,1813.9034006443396,Loyal,9,5,14.764090909090909
15179,1138.9276528676764,At Risk,18,5,23.73064516129032
15181,776.4537139781552,Lost,66,3,43.092499999999994
15182,619.8530427314379,Lost,154,2,21.477586206896554
15184,718.0716574877879,Lost,29,2,6.456507936507936
15186,797.0605154483652,Lost,14,2,21.653157894736843
15187,5632.180352274278,Champion,2,16,52.49648351648352
15189,13536.968510632778,Champion,1,41,76.53485849056604
15192,839.9919404936547,At Risk,120,3,20.47686274509804
15194,5789.850790031384,Champion,3,15,24.569451612903222
15197,709.3629345773468,Lost,11,3,33.737812500000004
15198,835.7156606957265,At Risk,92,2,19.363999999999997
15199,1147.1871735492768,At Risk,59,4,97.5923076923077
15201,1385.6300970410891,At Risk,87,5,17.92086956521739
15203,1756.372556089095,Loyal,26,6,12.871830985915492
15205,954.129642967178,At Risk,85,2,17.655135135135136
15206,797.0372254641952,Lost,10,4,46.7
15208,960.7923395247376,At Risk,1,5,20.717142857142857
15211,651.4313555589539,Lost,60,2,17.20019230769231
15213,353.1869746477089,Lost,319,2,13.68125
15214,1689.3575427265037,Loyal,2,8,15.104
15215,1573.308418546404,Loyal,47,3,20.99828571428571
15218,4734.593832102085,Champion,11,11,34.680060240963854
15220,1771.8522221832063,Loyal,52,6,15.204786324786324
15223,833.7389798241672,At Risk,226,2,37.7875
15224,516.457394586858,Lost,358,2,23.005714285714284
15227,1109.240301134206,At Risk,37,5,21.024137931034485
15228,2522.2546998765106,Champion,66,4,27.09368
15230,495.6351817102821,Lost,239,2,18.678260869565214
15232,1062.839735178848,At Risk,113,2,19.743870967741938
15235,1617.3023108530472,Loyal,218,12,15.716853146853149
15237,999.448987205122,At Risk,2,4,14.265858585858584
15238,1488.606815979142,Loyal,29,3,21.4398
15239,1542.3415601166184,Loyal,10,2,15.930408163265309
15240,1552.7522841669113,Loyal,45,5,21.879102564102563
15241,1687.6096881477793,Loyal,67,8,15.967636363636364
15244,731.955361246307,Lost,65,2,18.57558823529412
15245,1587.8644209413126,Loyal,134,3,28.267865168539327
15246,539.4626496738088,Lost,238,2,15.58030303030303
15249,6197.57708629386,Champion,32,13,19.109885714285713
15251,8506.337602946802,Champion,9,11,94.45936936936936
15252,1039.4400273927415,At Risk,36,2,16.83590909090909
15253,1547.4290595249452,Loyal,16,5,17.32452830188679
15258,783.4180755213597,Lost,169,2,18.328235294117647
15260,1350.2380942829077,At Risk,100,7,23.516493506493507
15265,1190.2710002417011,At Risk,151,2,18.36731707317073
15267,1457.4093579083876,Loyal,22,5,156.12363636363636
15270,1808.345374776714,Loyal,16,7,58.03634146341463
15271,2182.3823293320143,Loyal,7,15,9.149890510948904
15272,1651.7544376583116,Loyal,57,2,11.45936507936508
15274,2633.914829297212,Champion,4,2,15.24617021276596
15281,1639.5105975252086,Loyal,59,9,16.778057553956835
15287,1279.400679268247,At Risk,22,2,24.3345
15288,1901.0863612876128,Loyal,43,5,26.210454545454542
15289,990.135027685003,At Risk,29,3,16.20310344827586
15290,6322.082329118837,Champion,5,18,38.93735294117647
15291,3588.269701902331,Champion,26,15,45.32330097087379
15296,2378.909174948362,Loyal,51,6,18.932268041237116
15297,2025.4671712117097,Loyal,10,3,16.46
15298,3663.966500217665,Champion,2,12,24.999479166666664
15299,2211.043639430711,Loyal,67,7,643.8585714285715
15301,3629.823754650827,Champion,51,12,20.865637860082305
15304,779.1795318576493,Lost,61,8,30.19130434782609
15306,1812.531419758724,Loyal,64,3,20.247413793103448
15311,46087.71776692978,Champion,1,91,25.543463640184953
15312,818.0914095779385,Lost,75,4,19.677659574468084
15315,1254.8483480847565,At Risk,64,2,15.41891891891892
15321,1632.5921595593063,Loyal,71,3,28.92957894736842
15329,1529.5903367802352,Loyal,39,3,18.41578947368421
15330,1919.890366542528,Loyal,32,2,54.99692307692308
15332,350.0071521740121,Lost,366,4,47.45885714285714
15334,886.6073936188465,At Risk,157,3,3.5522222222222224
15339,587.3042024748504,Lost,66,2,6.675232558139536
15344,1545.6219290772783,Loyal,1,3,21.69
15349,654.1593677729348,Lost,158,2,6.580694444444444
15351,1588.0601489625217,Loyal,12,7,8.7116
15353,617.2436133280064,Lost,255,2,12.333650793650794
15355,1467.1730847612075,Loyal,29,2,19.789285714285715
15356,2306.876499870291,Loyal,31,10,5.330443159922929
15358,6217.711814229484,Champion,5,22,15.149183303085302
15364,935.4026475544416,At Risk,96,2,31.489310344827587
15365,2083.405846684901,Loyal,26,7,20.301052631578948
15366,652.4917654746956,Lost,75,2,13.69340909090909
15367,1393.70396225552,Loyal,57,4,19.764105263157894
15370,2145.808557032796,Loyal,41,7,25.38351063829787
15373,1902.618447899381,Loyal,8,12,18.302348484848483
15376,1096.730139808519,At Risk,40,3,10.541538461538462
15379,2003.2333068931755,Loyal,169,7,19.089123711340207
15380,1408.7593503989556,Loyal,9,5,46.951666666666675
15381,670.8098925073716,Lost,214,2,74.60625
15382,4676.598373873729,Champion,15,6,19.7208940397351
15384,545.8936761698566,Lost,170,2,15.668536585365851
15392,1211.295092932653,At Risk,5,4,18.28011904761905
15393,480.55889244399145,Lost,16,2,19.32166666666667
15394,1505.7558843555796,Loyal,10,4,25.68870588235294
15398,2293.29810553236,Loyal,16,2,18.43191780821918
15399,2008.5626866829584,Loyal,1,3,16.3154
15400,773.2969123386292,Lost,92,5,59.68333333333334
15402,715.7559614764074,Lost,149,2,14.923095238095238
15406,570.0417947039508,Lost,31,2,9.636037735849058
15407,1136.675317787465,At Risk,34,4,6.90483660130719
15410,3457.537738876459,Champion,84,8,28.285573770491805
15411,2072.0725470215416,Loyal,26,4,13.726060606060608
15414,1180.5260879090488,At Risk,10,3,19.86923076923077
15416,2719.9165883733667,Champion,65,4,20.75166666666667
15421,903.2649369397582,At Risk,59,4,17.93132075471698
15426,1073.1752786254888,At Risk,19,5,4.956815068493151
15427,3870.068235221635,Champion,33,3,4.84686274509804
15429,1252.131441305556,At Risk,27,2,4.845731707317073
15433,543.4334088934331,Lost,214,2,13.00731707317073
15434,1398.3486640704712,Loyal,8,5,18.936
15436,1107.4290976811274,At Risk,12,3,3.4119452887537993
15440,804.2507905796292,Lost,55,3,6.188387096774194
15443,2704.2487280754863,Champion,2,7,8.473586387434555
15444,4022.4771698147574,Champion,9,2,6.476073059360731
15449,1012.712487606651,At Risk,26,3,16.242
15452,700.0381758051377,Lost,30,3,9.28844827586207
15453,2093.664053654579,Loyal,2,7,4.854440559440559
15456,455.37968914286114,Lost,283,3,7.453666666666667
15462,719.1642291828049,Lost,94,3,21.327272727272728
15465,5502.46545929766,Champion,20,18,75.82082474226804
15467,978.0914992625574,At Risk,9,3,10.093846153846156
15469,1075.4155120327052,At Risk,50,2,22.43958333333333
15473,3818.864677578952,Champion,14,7,161.01818181818183
15478,2475.119489941801,Champion,40,2,31.33521739130435
15482,8202.15658279756,Champion,16,12,112.80571428571427
15483,510.7853259877955,Lost,161,4,2.656931818181818
15484,5101.272039285848,Champion,1,4,19.118670212765956
15485,1433.6442572410172,Loyal,30,3,29.94186046511628
15489,1361.0697280724492,At Risk,23,3,22.6856
15491,2639.964308202354,Champion,95,6,20.130454545454548
15492,1295.0909177193023,At Risk,28,2,18.84171428571428
15493,1773.6941010577734,Loyal,33,5,6.74006734006734
15494,977.4005870129822,At Risk,21,2,10.39384
15497,567.9596543125432,Lost,18,2,84.14666666666668
15498,9718.681637724254,Champion,3,27,26.00859375
15500,2478.591991567367,Champion,8,4,16.640588235294118
15502,7456.713059849316,Champion,16,12,48.75553990610329
15505,4403.109988094705,Champion,53,5,37.22639175257732
15506,1814.354018897429,Loyal,23,3,5.971097560975609
15508,1170.3769205269302,At Risk,189,6,10.8725
15511,2417.0109719795555,Champion,12,5,5.6826875
15512,334.77104391869165,Lost,156,2,17.285714285714285
15513,11068.555231686038,Champion,33,19,47.91629870129871
15514,2267.9672278928633,Loyal,12,11,23.255393258426967
15516,1207.660823691215,At Risk,45,3,4.162
15518,1627.6596919912593,Loyal,64,8,9.076869158878504
15521,2956.8111570627593,Champion,40,8,16.217297297297296
15522,1128.8765455725934,At Risk,33,2,6.99719298245614
15525,677.8361934704996,Lost,2,3,4.64
15527,2052.4464532358543,Loyal,19,8,14.906625766871167
15529,3136.6689197905066,Champion,23,11,5.945282738095238
15530,1405.225885125793,Loyal,22,4,13.910648148148148
15531,2751.071947230344,Champion,8,2,8.804561403508773
15532,1237.0970739515344,At Risk,25,4,6.1755078125
15533,1593.765965490486,Loyal,19,3,9.729759036144578
15535,551.9227353725956,Lost,173,4,7.152
15544,2700.818445620327,Champion,9,9,13.693861003861004
15545,414.5213802264351,Lost,54,2,3.613827160493827
15547,3544.2988034447153,Champion,7,14,7.058176638176638
15549,963.7973972620028,At Risk,77,3,14.724
15550,770.588740067459,Lost,4,4,9.43655737704918
15555,3827.5245049591776,Champion,12,16,5.345016685205784
15561,1077.060681439296,At Risk,12,4,29.651481481481483
15563,1136.139349254602,At Risk,22,4,12.393274336283186
15565,1154.522911586751,At Risk,50,2,21.645
15568,2133.269392367395,Loyal,3,3,14.307358490566036
15569,1210.2149967710131,At Risk,104,5,44.37774193548387
15570,3085.1469309437643,Champion,7,12,12.896346749226009
15571,1949.440105283548,Loyal,12,4,11.411052631578947
15572,2345.5518899127064,Loyal,5,7,11.873767441860466
